page_url,revenue_millions,industry,year_founded,employees
https://www.inc.com/profile/union-home-mortgage,155.6,Financial Services,1970,1173
https://www.inc.com/profile/tdk-technologies,22.1,IT System Development,2001,151
https://www.inc.com/profile/prosper-consulting,2.3,Education,2014,60
https://www.inc.com/profile/infraware,12.2,Software,2003,117
https://www.inc.com/profile/owen-jones-and-partners,6.3,Advertising & Marketing,2002,41
https://www.inc.com/profile/objectstream,8.9,Government Services,2004,103
https://www.inc.com/profile/chemlock-nutrition,10.6,Food & Beverage,2010,7
https://www.inc.com/profile/nomadic-real-estate,5.3,Real Estate,2005,32
https://www.inc.com/profile/keller-williams-realty-capital-district,20.1,Real Estate,2007,9
https://www.inc.com/profile/sunrise-erectors,92,Construction,1996,312
https://www.inc.com/profile/lindmark-outdoor-media,8.7,Advertising & Marketing,1999,13
https://www.inc.com/profile/doberman-technologies,2,IT Management,2005,11
https://www.inc.com/profile/la-solar-group,26.4,Energy,2012,NA
https://www.inc.com/profile/ar-solutions,4.5,IT Management,2009,30
https://www.inc.com/profile/kopis,6.3,Software,1999,43
https://www.inc.com/profile/yes,16,Advertising & Marketing,1985,68
https://www.inc.com/profile/aligne-wealth-preservation-insurance-services,2.1,Financial Services,2011,7
https://www.inc.com/profile/365-retail-markets,52,Software,2009,184
https://www.inc.com/profile/virtus-partners,69.9,Financial Services,2005,419
https://www.inc.com/profile/snap-install,7.8,Consumer Products & Services,2011,33
https://www.inc.com/profile/firstclose,12,Real Estate,2000,36
https://www.inc.com/profile/ecotone,15,Environmental Services,1998,75
https://www.inc.com/profile/shaw-scott,11.2,Advertising & Marketing,2009,93
https://www.inc.com/profile/busch-global,8.9,Business Products & Services,2012,250
https://www.inc.com/profile/protocol-networks,5,IT Management,2000,28
https://www.inc.com/profile/r-y-ac-compressors,4.6,Manufacturing,1989,26
https://www.inc.com/profile/the-cutting-board-company,3,Manufacturing,2002,18
https://www.inc.com/profile/sitelock,48.7,Security,2008,NA
https://www.inc.com/profile/the-indigo-road-hospitality-group,48.4,Food & Beverage,2009,960
https://www.inc.com/profile/siteline-interior-carpentry,45.5,Construction,2003,280
https://www.inc.com/profile/fcp-euro,46.4,Consumer Products & Services,2001,89
https://www.inc.com/profile/sophus-it-solutions,7.1,IT Management,2010,142
https://www.inc.com/profile/crimcheck-holdings,7.8,Business Products & Services,2014,NA
https://www.inc.com/profile/us,4.7,Manufacturing,2008,22
https://www.inc.com/profile/miguel-lopez-jr,16.8,Construction,1989,58
https://www.inc.com/profile/stream-logistics,31,Logistics & Transportation,2012,46
https://www.inc.com/profile/allegheny-science-technology,44.7,Government Services,2009,200
https://www.inc.com/profile/romaric-automation-design,2.7,Software,2001,10
https://www.inc.com/profile/marathon-ts,22.9,Government Services,2010,200
https://www.inc.com/profile/cummings-creative-group,6.5,Advertising & Marketing,1991,18
https://www.inc.com/profile/claimify-formerly-lucens-group,2.5,Insurance,2013,10
https://www.inc.com/profile/ruby-receptionists,47.2,Telecommunications,2003,583
https://www.inc.com/profile/bay-state-search,14.5,Human Resources,2013,16
https://www.inc.com/profile/techlink-services,12.2,Business Products & Services,2008,61
https://www.inc.com/profile/decisiv,19,Software,2001,102
https://www.inc.com/profile/bay-to-bay-properties,75.1,Construction,2003,62
https://www.inc.com/profile/myca-material-handling-solutions,49.4,Business Products & Services,2004,30
https://www.inc.com/profile/pillar-properties,68.7,Real Estate,2012,68
https://www.inc.com/profile/swift-straw-ii,36.3,Consumer Products & Services,2011,67
https://www.inc.com/profile/mid-america-pet-food,85.1,Manufacturing,2007,115
https://www.inc.com/profile/maantic,17.8,IT System Development,2009,90
https://www.inc.com/profile/paragon-healthcare,325.9,Health,2002,644
https://www.inc.com/profile/ten24,3.6,Software,2008,28
https://www.inc.com/profile/grassburger,2.5,Food & Beverage,2014,50
https://www.inc.com/profile/the-haro-group-of-keller-williams-real-estate,2.4,Real Estate,2010,19
https://www.inc.com/profile/media-bridge-advertising,23.4,Advertising & Marketing,2010,18
https://www.inc.com/profile/golden-reserve,3.5,Financial Services,2011,10
https://www.inc.com/profile/distrivalto-usa-holstein-housewares,19.8,Consumer Products & Services,1998,14
https://www.inc.com/profile/thinknowresearch,3.3,Advertising & Marketing,2011,15
https://www.inc.com/profile/printerlogic,21.4,Software,2001,184
https://www.inc.com/profile/rockway-exhibits-events,4.7,Advertising & Marketing,2011,25
https://www.inc.com/profile/higherground-managed-services,4.6,IT Management,2004,30
https://www.inc.com/profile/tidewater-fleet-supply,60.7,Logistics & Transportation,1953,200
https://www.inc.com/profile/medical-solutions,480.6,Health,2001,514
https://www.inc.com/profile/bean-group,49.4,Real Estate,2003,22
https://www.inc.com/profile/revlocal,35.7,Advertising & Marketing,1998,376
https://www.inc.com/profile/brink,2.9,Advertising & Marketing,2001,22
https://www.inc.com/profile/allixo,3.1,IT Management,2009,21
https://www.inc.com/profile/rentec-direct,4.1,Software,2009,NA
https://www.inc.com/profile/professional-enrollment-concepts,9.2,Human Resources,2012,55
https://www.inc.com/profile/qiigo,8.1,Advertising & Marketing,2006,61
https://www.inc.com/profile/chrome-river,48.3,Software,2007,474
https://www.inc.com/profile/sender-one-climbing,6.5,Consumer Products & Services,2012,150
https://www.inc.com/profile/janecom,185.4,Consumer Products & Services,2011,175
https://www.inc.com/profile/lumiere-childrens-therapy,2.9,Health,2009,45
https://www.inc.com/profile/affiliated-communications-dba-alert-communications,17,Business Products & Services,1965,256
https://www.inc.com/profile/city-brew-tours,2.5,Travel & Hospitality,2008,42
https://www.inc.com/profile/mountain-showcase-group,4.3,Consumer Products & Services,1996,37
https://www.inc.com/profile/business-it-source,128.9,Computer Hardware,2008,50
https://www.inc.com/profile/advanced-powder-products,10.9,Manufacturing,2000,76
https://www.inc.com/profile/fab-tec,3.9,Construction,1997,50
https://www.inc.com/profile/conti,66.9,Real Estate,2008,175
https://www.inc.com/profile/facility-systems,4.5,Construction,1985,10
https://www.inc.com/profile/halco-testing-services,2.8,Business Products & Services,1976,18
https://www.inc.com/profile/search-discovery,21,Advertising & Marketing,2004,105
https://www.inc.com/profile/competitive-health,4.8,Health,1996,5
https://www.inc.com/profile/unlimited-landscaping-turf-management,20,Environmental Services,1998,216
https://www.inc.com/profile/evolvemkd,6.5,Advertising & Marketing,2014,20
https://www.inc.com/profile/premier-networx,2.6,IT Management,2013,14
https://www.inc.com/profile/avair,67.1,Logistics & Transportation,2000,80
https://www.inc.com/profile/aqua-yield-operations,2.6,Business Products & Services,2014,27
https://www.inc.com/profile/circle-computer-resources,24.7,IT Management,1986,108
https://www.inc.com/profile/vandelay-education,9.5,Education,2010,333
https://www.inc.com/profile/open-source-integrators,3,IT System Development,2010,21
https://www.inc.com/profile/zulu-marketing,21.1,Financial Services,2008,26
https://www.inc.com/profile/laketown-electric,17.2,Construction,1975,110
https://www.inc.com/profile/tri-tower-telecom,7.7,Telecommunications,2009,21
https://www.inc.com/profile/securelink,14.8,Software,2003,105
https://www.inc.com/profile/stamford-technology-solutions,3.4,Business Products & Services,2013,35
https://www.inc.com/profile/axispoint,24.9,Software,1994,90
https://www.inc.com/profile/mattingly-concrete,5,Construction,1987,49
https://www.inc.com/profile/it-partners-bethel-park-pa,8.5,Business Products & Services,1994,45
https://www.inc.com/profile/stateserv-hospicelink,205.5,Health,2004,400
https://www.inc.com/profile/activate-marketing-services,14.1,Advertising & Marketing,2013,25
https://www.inc.com/profile/chesapeake-plumbing-heating,29.2,Construction,2003,133
https://www.inc.com/profile/it-management-corporation,9.2,IT Management,22,NA
https://www.inc.com/profile/dogtopia-enterprises,14.4,Consumer Products & Services,2002,305
https://www.inc.com/profile/modality-solutions,2.1,Engineering,2011,NA
https://www.inc.com/profile/light-dental-studios,17.8,Health,1997,180
https://www.inc.com/profile/ovative-group,21.8,Advertising & Marketing,2009,120
https://www.inc.com/profile/southwest-antennas,7.4,Manufacturing,2005,50
https://www.inc.com/profile/mckay-advertising-activation,3,Advertising & Marketing,2005,12
https://www.inc.com/profile/ls-systems,10.8,Construction,1996,66
https://www.inc.com/profile/dream-local-digital,3.6,Advertising & Marketing,2009,NA
https://www.inc.com/profile/lamacchia-realty,11.1,Real Estate,2005,27
https://www.inc.com/profile/rice-insurance,14.9,Insurance,1946,130
https://www.inc.com/profile/relief-mart,20.6,Manufacturing,2001,41
https://www.inc.com/profile/the-music-room,5.9,Consumer Products & Services,2011,18
https://www.inc.com/profile/redhorse,86.2,Government Services,2008,380
https://www.inc.com/profile/cohen-company,88.3,Financial Services,1977,591
https://www.inc.com/profile/mkd-electric,68.2,Construction,1995,267
https://www.inc.com/profile/accelogix,10.3,Logistics & Transportation,2012,65
https://www.inc.com/profile/deep-well-services,76.1,Energy,2008,286
https://www.inc.com/profile/wellworks-for-you,5.8,Health,2008,54
https://www.inc.com/profile/cambria-investment-management-lp,5.4,Financial Services,2006,7
https://www.inc.com/profile/elearningbrothers,10.1,Education,2009,62
https://www.inc.com/profile/imaginesoftware,34.2,Health,2000,140
https://www.inc.com/profile/odyssey-systems-consulting-group,194.8,Government Services,1997,915
https://www.inc.com/profile/actualtech-media,2.9,Advertising & Marketing,2012,10
https://www.inc.com/profile/vivax-pros,42,Construction,2004,NA
https://www.inc.com/profile/day-translations,3.3,Business Products & Services,2007,NA
https://www.inc.com/profile/pacific-energy-concepts,29.3,Energy,2009,48
https://www.inc.com/profile/sharp-medical-staffing,5.4,Health,2013,55
https://www.inc.com/profile/lmg,6.3,Advertising & Marketing,2004,32
https://www.inc.com/profile/norman-heating-air-conditioning,3.3,Consumer Products & Services,2008,21
https://www.inc.com/profile/tr-miller-heating-cooling,5.3,Construction,2008,30
https://www.inc.com/profile/fathom-oakland-ca,16.2,Manufacturing,2008,72
https://www.inc.com/profile/bulu,7.1,Consumer Products & Services,2012,189
https://www.inc.com/profile/darkblade-systems,8.9,Government Services,2010,48
https://www.inc.com/profile/energy-fitness,4.6,Health,2003,150
https://www.inc.com/profile/medical-b-t-services,4,Health,2004,25
https://www.inc.com/profile/blue-chip-talent,23.7,Human Resources,1994,216
https://www.inc.com/profile/promedia,62.8,Advertising & Marketing,2010,32
https://www.inc.com/profile/insight-sourcing-group,43.5,Business Products & Services,2002,131
https://www.inc.com/profile/mighty-8th-media,3.7,Advertising & Marketing,2005,NA
https://www.inc.com/profile/knight-federal-solutions,8.1,IT System Development,2013,74
https://www.inc.com/profile/alegiant-servicesllc,8.3,Human Resources,2003,80
https://www.inc.com/profile/nuspire,31.2,Security,1999,NA
https://www.inc.com/profile/datavail,70.7,IT Management,2007,975
https://www.inc.com/profile/intero-real-estate-services,33.1,Real Estate,2012,44
https://www.inc.com/profile/coastal-payroll,8.3,Human Resources,2007,51
https://www.inc.com/profile/pet-assure-corp,4.3,Consumer Products & Services,2007,17
https://www.inc.com/profile/jb-pallet,26.8,Manufacturing,1990,147
https://www.inc.com/profile/levitate-media,6.4,Advertising & Marketing,2009,25
https://www.inc.com/profile/paysphere-payroll-hr,2.3,Human Resources,2012,15
https://www.inc.com/profile/nekter-juice-bar,74.1,Food & Beverage,2010,1605
https://www.inc.com/profile/intellectual-capitol,6.1,IT System Development,2003,55
https://www.inc.com/profile/all-industrial-tool-supply,8.5,Manufacturing,2010,16
https://www.inc.com/profile/adaptive-nursing-and-healthcare-services,26.1,Health,2011,1002
https://www.inc.com/profile/dkbinnovative,3.9,IT Management,2004,25
https://www.inc.com/profile/clason-point-partners,5.5,Government Services,2011,52
https://www.inc.com/profile/classy-art,3.2,Manufacturing,1987,15
https://www.inc.com/profile/mommys-bliss,28.9,Consumer Products & Services,1998,25
https://www.inc.com/profile/torchlight-hire,5.6,Advertising & Marketing,2012,13
https://www.inc.com/profile/cinch-it,2.3,IT Management,2004,22
https://www.inc.com/profile/division-d,45.1,Advertising & Marketing,2003,83
https://www.inc.com/profile/gc-realty-development,4.5,Real Estate,2003,21
https://www.inc.com/profile/lees-air-conditioning-heating-building-performance,11.8,Consumer Products & Services,1981,49
https://www.inc.com/profile/power-design,575.1,Construction,1989,1840
https://www.inc.com/profile/core-nutritionals,5.1,Health,2004,7
https://www.inc.com/profile/peoples-television,3.5,Advertising & Marketing,2011,NA
https://www.inc.com/profile/premier-pools-and-spas,6.8,Construction,2014,11
https://www.inc.com/profile/de-jong-duke,23.5,Manufacturing,2009,44
https://www.inc.com/profile/cadence-communications-and-research,7.2,Health,2008,13
https://www.inc.com/profile/stratus-building-solutions,74.3,Business Products & Services,2006,NA
https://www.inc.com/profile/secure-one-capital,10.2,Financial Services,1995,NA
https://www.inc.com/profile/the-predictive-index,40.7,Business Products & Services,1955,114
https://www.inc.com/profile/scribeamerica,305.1,Health,2005,20599
https://www.inc.com/profile/dynamics-resources,9.1,IT Management,2009,47
https://www.inc.com/profile/succession-resource-group,2.3,Financial Services,2012,12
https://www.inc.com/profile/intrust-funding,8.1,Financial Services,2009,6
https://www.inc.com/profile/providence-care,15.8,Health,2010,55
https://www.inc.com/profile/complete-network,5.8,IT Management,2011,NA
https://www.inc.com/profile/a-derr-heating-and-cooling,12.6,Construction,2002,66
https://www.inc.com/profile/bandwave-systems,7.7,Telecommunications,2000,23
https://www.inc.com/profile/systems-integration,28.7,IT Management,1990,72
https://www.inc.com/profile/renters-warehouse,32.8,Real Estate,2007,NA
https://www.inc.com/profile/the-agency,107,Real Estate,2011,697
https://www.inc.com/profile/open-systems-technologies,11.8,IT System Development,1996,130
https://www.inc.com/profile/tane,2.9,Advertising & Marketing,2002,12
https://www.inc.com/profile/aspen-systems,10.9,Computer Hardware,1982,14
https://www.inc.com/profile/thornhill,2.2,Insurance,2003,19
https://www.inc.com/profile/obility,4.7,Advertising & Marketing,2011,32
